state,date,race_eth,case_rate
Hawaii,6/18/2021,NHPI,2912.501021
Hawaii,6/18/2021,White,1453.059837
Hawaii,6/18/2021,Black,2852.579579
Hawaii,6/18/2021,Asian,1516.127796
Hawaii,6/18/2021,AIAN,0
Hawaii,6/18/2021,Hispanic,0
Hawaii,6/25/2021,NHPI,2912.501021
Hawaii,6/25/2021,White,1453.059837
Hawaii,6/25/2021,Black,2852.579579
Hawaii,6/25/2021,Asian,1516.127796
Hawaii,6/25/2021,AIAN,0
Hawaii,6/25/2021,Hispanic,0
Hawaii,7/14/2021,NHPI,3026.308006
Hawaii,7/14/2021,White,1494.383241
Hawaii,7/14/2021,Black,2949.151283
Hawaii,7/14/2021,Asian,1548.618856
Hawaii,7/14/2021,AIAN,0
Hawaii,7/14/2021,Hispanic,0
Hawaii,8/26/2021,NHPI,3867.465569
Hawaii,8/26/2021,White,2083.461553
Hawaii,8/26/2021,Black,4078.297367
Hawaii,8/26/2021,Asian,1951.654032
Hawaii,8/26/2021,AIAN,0
Hawaii,8/26/2021,Hispanic,0
Hawaii,9/11/2021,NHPI,5005.535414
Hawaii,9/11/2021,White,2705.657203
Hawaii,9/11/2021,Black,5129.443227
Hawaii,9/11/2021,Asian,2558.762273
Hawaii,9/11/2021,AIAN,0
Hawaii,9/11/2021,Hispanic,0
Hawaii,10/4/2021,NHPI,5727.533684
Hawaii,10/4/2021,White,3098.962226
Hawaii,10/4/2021,Black,5902.016863
Hawaii,10/4/2021,Asian,3010.53404
Hawaii,10/4/2021,AIAN,0
Hawaii,10/4/2021,Hispanic,0
Hawaii,10/18/2021,NHPI,5959.37316
Hawaii,10/18/2021,White,3227.328545
Hawaii,10/18/2021,Black,6072.874494
Hawaii,10/18/2021,Asian,3145.791769
Hawaii,10/18/2021,AIAN,0
